40,Wholesale gem in the back alley ,"A must visit for the cheapest jewellery, hair items and clothing. Venture to the back alleys for the best deal. The front main shops are mostly Chinese sundry and seafood restaurants. We loved coming here for the best bargains better than chatuchak and platinum Mall!",September,2017,Sep,2017,Singapore,177
50,Amazing,"Great mix of street life, great food, fresh fruit and of course the shopping is amazing. There is just something special in being part of the hustle and bustle of Chinatown. Well worth the effort to get there.",May,2017,Sep,2017,"Adelaide, Australia",664
50,fast and good food,"Chinatown is well worth look at as you can buy anything here from gold to clothing to some of the best food in Bangkok, well worth the look..",October,2016,Sep,2017,Hastings Victoria,69
40,new experience,"A small area with few streets and few rows of shoplots, which mainly sell gold, food and bird nest..",August,2017,Sep,2017,"London, United Kingdom",314
40,China town,It's another time that I returning back to China town! It's attractive and have good Chinese food!!!  ,September,2017,Sep,2017,"Satun, Thailand",133
30,Okay,The hustle and bustle of bangkok continues here! We had dinner at a chain resturant wasn't great but was acceptable. Not much to see it's just like another road. But if you want to see all of bangkok like we tried to worth the visit,June,2017,Sep,2017,45 contributions,2
40,Busy Market Area,Chinatown is one of the busiest market area in Bangkok.There are shops all around selling food garments and gold.There are many hotels all around. One can avail things at wholesale rates here. The Indian Market popularly known as Phaurahat is just ten mins from here .,August,2017,Sep,2017,"Kolkata (Calcutta), India","1,392"
50,Reminds me of China town in NYC,It's wasn't much to see here. The hustle and bustle reminds me of China town in NYC. They sell a lot of metal and pipes. Also they have a lot of jewelry stores..,September,2017,Sep,2017,"Newark, New Jersey",54
50,Mind Blowing,"Ever wondered where people at markets around the world get all that stuff for the marker? Then wonder no more. Every thing you can think of from dog leads on a reel 1000m long!!! To tones of dried food, millions that's right MILLIONS of shoes of every variety. And the street",September,2017,Sep,2017,Ballarat,39
30,Not a great place,Just very hot during my visit and I havent enjoyed much at all. My tasete me be different. If you are going there just visit,September,2017,Sep,2017,"Sydney, Australia",280
30,Regular market,This place seems as regular market than chintown in other places. Can skip it if you are not buying something special. chatuchak weekend market is way better than this place.,August,2017,Sep,2017,20 contributions,4
50,Amazing,"Just get lost here. Really. Forget the guidebooks. Just wander the sois and explore the myriad of shops selling traditional Chinese remedies, foods and handcrafts. Soak in the smells, sounds and tastes of Chinatown. You'll fall in love.",September,2017,Sep,2017,"Houston, Texas",130
40,When in Bangkok.....you must see Chinatown,"Things that come to mind: Busy, Busy, Streetfood, totally different Bangkok feeling, When it gets dark chinatown changes in a big food world.",September,2017,Sep,2017,The Netherlands,59
50,Chinatown like no other places!,"Trust me, you can't afford to miss this place! All sorts of delicacies you can try in this street, from local seafood, street food, desserts, pubs and coffee houses, you name it, you have it.  Oh! Don't forget to pamper your feet with a nice and affordable Thai massage, the rate",September,2017,Sep,2017,Malaysia,169
40,Great Chinese restaurants,"If you like authentic Chinese food, there are many great restaurants in Chinatown. Just look for one that is already busy and you can't go wrong. Great fish and seafood dishes too.",June,2017,Aug,2017,"Singapore, Singapore",82
50,Must see,We went several times because once just wasn't enough!  Visit the shangri mansion hotel for drinks. They have live singers and great food and cocktails. Pick any one of the vendors or restaurants for top quality food. There are pretty raw food stalls to 5 star dining,August,2017,Aug,2017,"London, United Kingdom",74
30,Busy..,Worth a look but probably wouldn't spend all day. Gives a different view of life in bkk. Lots of shopping and eateries.,August,2017,Aug,2017,"Melbourne, Australia",19
50,THIS IS THE PLACE TO GO TO EAT STREET FOOD,"Chinatown at night is buzzing & very busy, busling with tourists & Chinese Thai's cooking the most amazing Street Food. We went on a Saturday night, & we had to fight our way through the crowds of people all josling to find a seat to plonk down on, to sample some of the",August,2017,Aug,2017,"Noosaville, Australia",155
40,Seafood!,Never fail to pay this place a visit for chinese seafood! And it never disappoints! Only issue i had were the baby cockroaches that creeped out of the cracks on the walls. ,August,2017,Aug,2017,"Singapore, Singapore",51
40,Porks and Seafood!,"If you are looking for porks and seafood, then you have to visit here! The street food vendors are everywhere along the one-way road of Yaowarat Road. Everything is so cheap! There is also durian sticky rice here. The taste is milkier than mango sticky rice, but the durian taste",August,2017,Aug,2017,"Cikarang, Indonesia",75
50,Worth a visit,"Bangkok is bustling, crazy place at the best of times but Chinatown is a step up from the rest of it.  From the minute you enter it, it feels like you could be in China itself. The noise, smells and atmosphere are incredible and there's always something different to see.  You",August,2017,Aug,2017,"Manchester, United Kingdom","2,683"
50,Authentic,"Wherever I am in the world I always visit the ""China town"" of that city, esp for the food. The BKK version is by far the best one... It is like you are in China almost, we had one of the best Beijing duck outside of Beijing there and the flower market is also worth a visit. ",May,2017,Aug,2017,42 contributions,16
50,So cheap!,What a buzzy place! Went on a  Saturday night & it was hard to find 2 available seats. We had prawn pad Thai & Chicken pad thai for $6 Australian & the flavour was so good.,August,2017,Aug,2017,Yamba,35
40,Round trip Thailand,Must do when you are in Bangkok. Nice street restaurants. Good food. Be aware from some rodent. But forms not a problem ,August,2017,Aug,2017,92 contributions,15
50,Bustling center for shopping and good food,"You're going to enjoy the atmosphere and the crowds that allow you to walk, browse, window shop and enjoy great, local Chinese food.  You can find an inexpensive meal with a Thai/Chinese tilt - many Thai families trace some of their roots back to Chinese ancestors.",August,2017,Aug,2017,"Bangkok, Thailand",277
50,another must do,The market is  big and many things to buy.  Many stalls and shops with a variety of food.Must eat at Texas Suki it is well worth it.  We go every trip.,August,2017,Aug,2017,"Melbourne, Australia",15
50,Great place for street food,This is a great place to visit to taste the very best of Bangkok street food (mainly chinese food)... but they are damn good!!! every store is good and the whole street is crowded.. expect to queue for your seats (not table) when you are there at peak hours. if you are coming on,June,2017,Aug,2017,singapore,103
50,Great Place!,Thailand Bangkok Street Food in China Town is really Good!A must for tourists!!! Pride of thailand and one of the best places i've been!,June,2017,Aug,2017,151 contributions,28
30,Busy,Day time or night time this is a busy thriving place - plenty of choices in the market although some stalls are wholesale only.  Worth getting lost there! ,August,2017,Aug,2017,queensland,81
50,Another exhilarating part of Bangkok.,Chinatown is big and full on. The market streets are like the set from a film - too narrow for cars - packed with shops and stalls spilling out from the buildings. Too big for the residents and traders to walk around they travel about on their scooters speeding down the tight,August,2017,Aug,2017,London,113
30,"Pure Bangkok, busy and dirty...","I spend an evening with my girlfriend in this hood, but i get a little bit disappointed. One of the most important reasons, its sooo dirty and busy. I saw at least 5 huge lovely rats...instead of this, i recommend to take a walk, see the food market, main street and just go. We",August,2017,Aug,2017,31 contributions,7
40,"Chinatown, here I come!","I braved the distance and bad traffic to visit Chinatown. Flower market, places selling shark fins soup and plenty of street food.  The sight and smell is nostalgic.",August,2017,Aug,2017,"Singapore, Singapore",13
50,The sights and smells of Asia,Recommend a walk through Bangkok's Chinatown at night.  The 24/7 flower market will amaze you and the food market and open air cooked food stalls will satisfy  curiosity and appetites.,August,2017,Aug,2017,florida,161
50,Different Chinatown,"If you are there during day time and have already seen all typical attractions of Chinatown but would like to explore something slightly different consider a 4-5 hours walk along the following route. Start at Rachawong Pier, then visit Tang Toh Kang (very old gold shop) to take",August,2017,Aug,2017,"Bangkok, Thailand",39
40,Must Visit,I think this is a must visit for all the food junkies. They have lot of choices for Shark Fin soup. We tried two different places and both were equally nice and reasonably priced too. You will also find good bargains on Soveniers and Clothings.,August,2017,Aug,2017,Singapore,5
30,Quiet Monday night,Went to Chinatown on a Monday night. Quite surprised as it was very quiet by Chinatown standard. Not a single roadside stall in view. Crackdown or normal sight for a Monday evening?,August,2017,Aug,2017,ipoh,27
50,Great eats,"Great vibe. Street food.Street food.Street food. Specially at dinner time. Cheap shopping.Endless mazes of shops. Chinese food.( duh) Fresh juiced fruit ( pomegranate, mandarin oranges) New things to see and try. Crazy busy and crowded, but people are not pushy and rude. ",August,2017,Aug,2017,95 contributions,9
50,Heaven of Street food ,"Great street food here. Several types and serve you all night long.  A lot of people during the night, so very long q is expected. You can find a map to check which one you want to start. Some stall start around 18:00. ",August,2017,Aug,2017,8 contributions,2
30,Different to KL or Singapore ,"It's not as grand as the famous KL and Singapore Chinatowns but well worth the effort.   Temples, food and gift stores aplenty. Some interesting architecture as well. As with all Chinatowns lots of people.   We had a fun time wandering around trying different drinks and food.",August,2017,Aug,2017,"Denpasar, Indonesia","1,231"
50,Must see - chaos ,"There's a lot of energy and fun to feel the hustle and bustle of exotic sights. Depending on what you are used to, one may love the food flavours lingering in the air, and another may find it difficult to manage.   There is a variety of food carts, fresh produce, medicinal",August,2017,Aug,2017,"Vancouver, Canada","1,600"
40,I'm not sure if china town is just a stretch of road or not...,"Went to China Town after finding it from the net. The place we went was a stretch of road. Not sure if China Town is just that or more than that. It was still early for the night life to begin. Stopped and rested at the star bucks, the Grand China hotel. Souvenier shops and food",August,2017,Aug,2017,17 contributions,3
50,"Busy, vibrant and worth a visit ","China town was vibrant, busy and had plenty of venders selling all sorts of goodies and food.  We went here a couple of times during our time in Bangkok. Try the freshly juiced pomegranate from the street venders as it was delicious!  ",August,2017,Aug,2017,17 contributions,1
30,Weird food - Great place to eat scorpions ,"This place is for street foodies , the street is filled with vendors mostly Chinese . Usually crowded and smelly , they also sell fruits but should enquire in few more vendors before buying , each one has different rates for the same product. Hard to get a cab from there . Not",April,2017,Aug,2017,8 contributions,1
40,Be ware of pickpockets,"Visited on July 10th, 2017. Just as an experiment, I carried my regular size and EMPTY backpack on the back of my back (not in the front as other TripAdvisor members have recommended). Results of this experiment: after a 10 min walk through the stalls ALL of the backpack's",July,2017,Aug,2017,Toronto,16
30,Feel China while in Thailand,"Long narrow roads full of stalls managed by Chinese people, lots of stuff to buy, can take a cycle tour also.  Best place to look for Chinese herbs and medicine.",August,2017,Aug,2017,"Nairobi, Kenya",92
10,Crappy and cramped ,"Very below average stuff, no imitations unlike all other Bangkok markets and quite a distance from the city centre. I would not recommend this market go visit the pat pong night market instead conveniently located close to the city and temperature around night is more bearable",August,2017,Aug,2017,"Bengaluru, India",205
40,"Shopping, shopping, shopping!","You'll find anything and everything here!! Go early morning so that you can make a full day of it, as you might get lost within the maze that is China Town, but don't stress -- you'll find your way and buy loads at a very cheap price. Some stores only sell in bulk, so look out",July,2017,Aug,2017,"Cape Town Central, South Africa",16
40,Chinese vibe,Bangkok is hometown for various ethnic group and chinese is not the exception. This is the district where you can see chinese influence and enjoy chinese food.,June,2017,Aug,2017,"Los Angeles, California","3,359"
50,Its not a major city without Chinatown! ,"Typical Chinatown experience with a Thailand flare. Lots of street food and street vendors. Bugs on sticks, fruits, seafood and roasted chestnuts! Those a amazing. Very fun, open late lots to see and try. ",April,2017,Aug,2017,"Milton, Washington",110
30,"Meh, nothing to rave about I thought","Parking is pretty average around here and it is pretty busy and there are lines for certain foods. We went here to try shark fin soup and goose leg noodles as my Thai friend wanted us to and she loves the soup. Both were alright, a little strange and out of my comfort zone but",August,2017,Aug,2017,424 contributions,69
10,BKK chinatown,Nothing to see and explore. Though street food starts as early as 6PM. Waste of time during daytime.,July,2017,Aug,2017,"Angeles City, Philippines",33
50,Street food Lover,There are many street food here.  I love to eat noodle with fish ball and beef curry . There are much more food that very popular in Thailand and you will never seen these in the world.  Enjoy your trip!! ,July,2017,Aug,2017,"Bangkok, Thailand",6
50,Excellent,One must visit Chinatown market in Bangkok. A great place to buy anything under the sun and the prices are reasonable. ,June,2017,Aug,2017,"Aizawl, India",126
50,Must Visit For Food,I visit  Chinatown almost every time when I'm in Bangkok.  Look for the sea food  chinese restaurant which serve very good food. Buy a durian and eat on the spot.  Some dried pork products as well.  Should visit this place when you are in Bangkok. ,July,2017,Aug,2017,"Melaka, Malaysia",19
30,Good and bad,"One of the bigger ""China Town"" (out of China) but really, you couldn't get this place clean in your lifetime. Decades of filth, sewer  smells and rats etc running around ...sort of take away from the few very good (but not cheap) restaurants that can be found here. Wouldn't rate",July,2017,Aug,2017,Australia,"2,886"
40,Great place with great food,This place is a food paradise! There are a lot of good food with attractive pricing. The shops at this area also offer a lot of local special snacks. A place that must visit!,July,2017,Aug,2017,Malaysia,52
50,Fantastic trips round Chinatown - Bangkok,"Taking a trip to Chinatown and just 'mooching' in and out of the crowded alleys - finding little places to eat, and plenty of spices and fruit to buy and eat... great fun and feel the ambiance of normal life buzzing around you.... fabulous",April,2017,Aug,2017,"Bristol, United Kingdom",14
50,Take some free time because you'll need it,So much nice things. Leave company who do not like crowds/tiny streets/little shops with the nicest stuff/house hold/food etc. because Chinatown is overloaded with that. You can find about anything. ,August,2017,Aug,2017,Hoofddorp,38
50,Excellent experience,"It's hot, humid and bustling. It stinks and it's hard to catch a break but it's incredible! Great atmosphere, great food, music, cheap - grossly wonderful!",April,2017,Aug,2017,74 contributions,18
50,Troubles in little china.,Every time I visit bangkok I pay quick visit to this unforgettable part of the city of the angels. Great selection of local cuisine and superb shopping opportunities mix d with local people and tourists.,August,2017,Aug,2017,"Koh Tao, Thailand",336
40,Nice place to visit,"We walked in china town for 2 hours, and really enjoyed the atmosphere, food stands, and smaller shopping streets. ",August,2017,Aug,2017,19 contributions,7
50,Various of food,China town in Bangkok was very nice. Here is a lot of  food and tasty. We can try to local Thai and Chinese food   .,May,2017,Aug,2017,90 contributions,46
40,An old Chinatown  - worth the visit,"With all china towns in the world, this particular one has kept its heritage intact with old markets alleys and buildings plus many gold shops plus the usual Chinese restuarants to suit all budgets. In one of the lanes we found a very old Chinese temple which was very",August,2017,Aug,2017,"Kuala Lumpur, Malaysia",425
50,Eating paradise in Bangkok,Eating paradise in Bangkok China town late at night where you can eat. Many kind of food provided along side Yaowaraj rd. You can have seafood here with local style.,August,2017,Aug,2017,"Bangkok, Thailand",27
40,"Very much a ""China Town""","China Town Bangkok, probably one of the most authentic representations of old China outside of China itself. Narrow alleys throging with people and jam packed with stalls selling any-thing and every-thing imaginable. Quite an experience and one not to be missed. The only draw",July,2017,Aug,2017,"Christchurch, New Zealand",136
40,Similar to Chinatown in NYC,"I have visited many Chinatowns throughout the world and have to say this one is just like NYC's Chinatown. Many restaurants, souvenier shops, butchers, and street vendors.  If you have never been to a Chinatown I would recommend it.  If you have, don't waste your time.",July,2017,Aug,2017,"Clifton, New Jersey",177
40,Chinatown Bangkok stile,"This is a cheap place were local go for cheap things and food. I didn't buy here, but if you would like to remember you can always bargain and most of the time price drops 50%, but most of it is poorly made in China or locally. For me worth pass thru to see the difference",August,2017,Aug,2017,"Budapest, Hungary",65
50,Fascinating,"Fascinating place to visit. The mixture of Thai and Chinese temples in the area is interesting. Food can be found absolutely everywhere. If visiting, keep an ear on your surroundings and mind the vespa's! they ride on pavements, roads, side streets back alleys and everywhere",August,2017,Aug,2017,"Brunssum, The Netherlands",69
40,Stressful but rewarding,"As this was my first experience of Bangkok when we first arrived it was a little overwhelming! There's lots of people and smells and new foods to try, but very little space, so I'd recommend being well rested before going out! Prepare to want to eat a lot of things but also",August,2017,Aug,2017,"Worcester, United Kingdom",47
30,Busy and vibrant town,"This is one place that you thought you aren't in Thailand. This area is so busy and bursting with activities, hawker stalls, crowded with patron lining along the five-foot way. Signboards filled with Chinese together with Thai characters lined in front of the shops. There are",August,2017,Aug,2017,"Subang Jaya, Malaysia","1,303"
30,O.K.,China Town was one place I was looking forward to visit. Good place for a treasure hunt. Loads of food. You will enjoy if you have time to spare.  ,July,2017,Aug,2017,"Bengaluru, India",98
50,A fun place to get lost!,"Ok.  Here is my plan to a successful visit to Chinatown.  If you are an adventurous foodi you'll love the small stalls and food shops that often only have Chinese menus and perhaps no pictures.  If you're like, me and a little fussier, I recommend eating first before heading off",July,2017,Aug,2017,"Danbury, Connecticut",162
40,Food haven,"Seafood (shells ,cockrels, prawns and crab fresh. cook to order) street food, pomegranate juice, durians, lots of fruits..  Jewelry shops ( flocked by china tourist - buying gold like buying fish in the market) ",July,2017,Aug,2017,kuala lumpur,52
40,Very busy. Amazing to see- smells bad.,Extremely busy place with loads of street food and out in the open cooking. The smell for me was overwhelming but my partner hardly noticed (just thought I would mention.)   We ate from one of the busier street cooker stalls and the food was good.  Worth a visit to really see,July,2017,Aug,2017,"Glasgow, United Kingdom",7
40,Very busy but nice,Nice area with a collection of tourists and some locals.  Lots of restaurants and street food.  Very busy place.,July,2017,Jul,2017,Florida,150
50,Street Eats,Just happened to be there on a night when  all the restaurants set up on the street...Outstanding energy..Follow the crowd for the best eats.,July,2017,Jul,2017,"Adelaide, Australia",27
40,Full of colours and smell,"Filled with people and markets, all cropped up in tiny streets with all kinds of goods to sell. The flowermarket near the river is a must with the abundance of flowers and vegetables. Take the tour by bike with Co van Kessel for the best experience!",July,2017,Jul,2017,"Berkel-Enschot, The Netherlands",242
40,Just amazing,Amazing visit in the Chinatown bazar. You can found all what you want. Sometimes you have to buy few pieces. Place where I could spend a couples of hours without getting tired. I recommend. ,July,2017,Jul,2017,"Dax, France",9
30,Good food,"Nice food, amazing choice of commodities on the streets to buy, few temples as well. Definitely recommend.",July,2017,Jul,2017,"Brno, Czech Republic",47
40,Amazing place,"We stayed in a hotel within the heart of Chinatown so we got to see this place at various times of the day. In my opinion, the best time to visit is late evening as all the food stalls appear and it's where you can get the best food. At midnight, the energy of this place is",July,2017,Jul,2017,"Mijas Pueblo, Spain",270
50,Love Chinatown ,"We spent the first 3 days of our Thailand holiday in Chinatown.  Wow, wow, wow! What an experience - total overload of the senses.  Did some good shopping (and bargaining) at the markets; went to the fish spa and experienced a completely foreign culture.  No visit to Thailand is",July,2017,Jul,2017,9 contributions,5
40,Best street food,"All things you can think of, you could find them here - foods, drink, gold, cloth etc. The street foods at night are really good with many selections you can choose. It's seem like this street never sleep. Be hungry before you go there and try as much foods as you want because",April,2017,Jul,2017,"Bangkok, Thailand",200
50,Very intersting,If you have the time whilst you are in Bangkok then visiting Chinatown is worth doing. As you walk down the Main Street you would think you were in a Chinese city. There are Chinese Buddhist shrines and little side street markets that are like something out of an Indiana Jones,July,2017,Jul,2017,"London, United Kingdom",59
50,"Huge, crowded and full of interesting deals","Bangkok's Chinatown is definitely worth a visit, and you need to give it at least 2-3 hours, if you want to have a chance to see at least a sufficient part of it. Conveniently located near one of the Chao Phraya river piers, you need only like 5 minutes to dive into it - and",July,2017,Jul,2017,"Gran Canaria, Spain",257
50,Great Markets and Restaurants,Excellent Food Very impressive Flower market Very good Dim Sum Many Gold and jewellry shops Ttpical old style buildings Great to walk around fill in a few hours.,July,2017,Jul,2017,172 contributions,67
50,Back to nostalgia....,"A must visit for all visitors in Bangkok. It is back to memory lane where you find hawker food along the shops and hungry lane. I had my Pad Thai and noodle soup by the dark alley and the food is excellent. Must try is their bird nest, sweet dessert with peanuts in the dough and",July,2017,Jul,2017,Malacca,70
50,Great area,"China town is so fantastic and so much to see, could have spent days there as always something new pops up. Love the food in the streets, just fantastic",July,2017,Jul,2017,"Hong Kong, China",5
20,Good massages,We found China town by accident. It's rather Chinesey!  We had an amazing hour massage for 200bht each which was really good! There are lots of popular places to eat.   It was rather dirty and smelly there. But a lot of Bangkok is.   I was heart broken to see so many places,July,2017,Jul,2017,"Peterborough, United Kingdom",100
50,Backpacker's Haven In Bangkok,"Chinatown is well-known as a backpackers' haven. It's very busy and traffic is everywhere. Nevertheless, you can find lots of bargains and good food here. If you are a foodie, this is one of the places in Bangkok where you want to visit. There is a large Chinese community here",July,2017,Jul,2017,"Manila, Philippines",895
40,Completely crazy and manic,"This is possibly the busiest, most crazy place i have ever visited! Non stop traffic, street sellers everywhere (except Monday's which is their day off) and a wide variety of foods to suit any appetite. Wouldn't be a trip to Bangkok without visiting here!",July,2017,Jul,2017,"Nottingham, United Kingdom",384
30,Very dirty,China town you can go there just to see old town and Sompeng market most cheap price for shopping.Regarding food I am not sure if you love street food but it looks very dirty.In general nothing special there. ,July,2017,Jul,2017,"Bangkok, Thailand",32
40,Traffic but unique experience,"Traffic , traffic, traffic Great food , backpacker heaven, second hand or preloved goods market. Great for foodie hunters",July,2017,Jul,2017,"Kuala Lumpur, Malaysia",9
20,Met an unethical seller in China Town Bangkok! Please never visit to this stall!,"During my visit to china town, I passed by a stall selling fish/ porridge noodle and I decided to try one bowl. So, I have asked a local there how much per bowl as the person was having it and since words are written in Thai language. The person was nice to tell me it cost 80",July,2017,Jul,2017,4 contributions,2
40,Good Food,Its a nice place with chinese culture good for food lovers.  I am a vegetarian so I couldn't find something for me ,December,2016,Jul,2017,"Mumbai, India",91
40,Street Food Extravaganza,"Chinatown is the place to go for street food, and is also home to some of the major markets and temples.The evening street food scene is really part of the Bangkok experience -- as long as you are up for the heat and congestion that go along with it. Going a little early (before",June,2017,Jul,2017,"Pittsburgh, Pennsylvania",36
40,A good experience ,Funny eats and stalls galore. The Chinese signboards that light up the market give it an other worldly feel. We tasted strange fruit and funny snack here and there and just stared at all the activity and people. ,July,2017,Jul,2017,"Stellenbosch, South Africa",93
50,Everything you could imagine in one place,"Ok, maybe they don't sell cars. But from ""dollar"" stores selling all kinds of knick knacks and useful, cheap electronics, to party supplies, clothes, jewelry and food, this is the place to get it cheap. You need to be patient, know what you want and have a plan if you don't want",July,2017,Jul,2017,"San Francisco, California",202
40,One day not enough ,"Wowoooo , we took a taxi to this place and we found ourselves in China. All the sights and shops by Chinese language . Discover china from this area . The problem are most of the shops buy item by wholesale not retail. Off course you will buy many many items by very cheap",July,2017,Jul,2017,"Naples, Italy",259
30,Cheap Cheap Shopping,China Town has some great markets and probably the cheapest prices foreigners will get in Bangkok.  Google will give you the location of the markets.  China Town itself is nothing special but the semi organised chaos can be worth a look.,July,2017,Jul,2017,"Melbourne, Australia",36
40,Buzzing,We walked through China Town and to tell you the truth it was not that much different from China Towns that i have visited b4 in New York and London. The best thing was the prices... and tastey food.,April,2017,Jul,2017,"London, United Kingdom",948
40,Gold,"Chinatown, offers a variety of products but what stood out is its jewelry stores. This area, offers you an array of jewelry stores where you can buy gold items for a fair price. Though I wasn't able to go through each stores since I am not interested with buying gold items when",July,2017,Jul,2017,14 contributions,2
40,Night market,"If you like to eat all sort of street foods, here is the place you should come to check out and eat like a local. Try and eat all cooked food if you have intolerance stomach. Drop by from dinner to supper. SO many foods.",Jul,2017,Jul,2017,"Sandakan, Malaysia",34
30,Evening street food experience,The street food comes alive around 630pm with many cheap and delicious options. It rained on the evening we came so we experienced Chinatown without it's usual crowd! So many unique food options with recipes going back a hundred years!,July,2017,Jul,2017,15 contributions,4
40,A typical China Town,"We met many Thai who spoke Teochew dialect, when we asked for direction in China Town while we were lost.  These older folks were friendly, eager and readily to offer their advice. It made the trip to this China Town memorable. The Town has many Chinese signboards in addition to",July,2017,Jul,2017,Singapore,68
40,cheap shopping and very tasty street foods!!,very crowded huge markets. its great place to spend night and here you can eat various types of tasty street foods. its great opportunity to buy your needs as its cheap. i bought a lipstick and it costs only 30 baht that is almost 1$!! also the foods are reallly tasty. i highly,June,2017,Jul,2017,"Ulaanbaatar, Mongolia",43
40,Crammed,"Very busy here but another eye opener of how busy and bustling this place is, we drove through here to see one of the temples. Had a great afternoon. Some of the finest food here. ",July,2017,Jul,2017,"Birmingham, United Kingdom","1,573"
40,Fun,"A great place to spend the evening walking the street, watching all that's going on. Plenty of different street food places to eat at. Well worth a visit at night.",July,2017,Jul,2017,"Hillsborough, United Kingdom",72
50,Cheap wholesale shopping!,A huge market extremely crowded! great for women shopping for fake jewelries and trinkets..the prices are usually wholesale and the cheapest in BKK.,June,2017,Jul,2017,"Al Khobar, Saudi Arabia",108
40,Chinatown -Gateway to Wat Traimit,"One can access Chinatown for free by availing of the free shuttle bus ride from Hua Lamphong Train Station. Chinatown Museum is actually below Wat Traimit, or the temple of the Golden Buddha along Trai Mit Road. ",July,2017,Jul,2017,8 contributions,1
40,"Chinatown, the best street food ","Chinatown must be the beat street for any travel foodie.  The action starts at 7pm.  Tables were being set by 6:30.  We went there in a Sunday and sad to say, only a handful of shoos are open.  I noticed most of which were specialty restaurants and some drug stores.  At 7pm, ",July,2017,Jul,2017,"Manila, Philippines",81
50,Excellent Place for shopping,"Excellent Place for shopping, many places to buy everything . Also is a beautiful and safe place to walk and enjoy the china culture",May,2017,Jul,2017,"Miami, Florida",9
50,cheap stuff and food,daytime is good for shopping souvenier very cheap if wholesale and night life is food so much street food to choose ...eat like local but long que please do line up not look at your phone or menu... there are no manner tourists will push you and cut your que... please do not be,July,2017,Jul,2017,"Kuala Lumpur, Malaysia",78
50,Fun if you have time,"There is a lot of stuff going on. I must say this is a place where I would turn a corner and cant wait to find what smells so good and take one more step to find the most disgusting smells... If those didnt exist, I would have an even better time. But it was great grabbing",February,2017,Jul,2017,"Saint Helens, Oregon",205
30,An experience not for everyone,"Street food, dirty restaurants, crowded streets, possible theft.   A great variety of street food, sharks fin soup and birds nest. Great place for a food adventure if you're not particular about cleanliness. Prices have gone up drastically over the years, with an influx of Asian",July,2017,Jul,2017,"Singapore, Singapore",253
40,Gold Jewelry Mecca of Bangkok,"This location in Bangkok has , by far, the most jewelry shops in Bangkok.  If you are looking for a good price for jewelry, then this is a must visit for you !! ",December,2016,Jul,2017,United States,139
40,INTERESTING CHINATOWN,"One of the largest Chinatowns outside of China, the area is a great place to spend the day. Wonderful fruit and vegetable markets, Antique and Gold Stores, Restaurants, and shops. A visual and cultural treat!",May,2017,Jul,2017,"Brenham, Texas","2,341"
30,Not impressed ,Chinatown Bangkok is just another Chinatown as you can see in a lot of cities. It is obvious that you will see some interesting things and attractions but those are more related to the city it self than to Chinatown. I won't expend to much time walking around on this area.,October,2016,Jul,2017,"Zapopan, Mexico",385
30,Delicious Street Food,This is the first place we visited because it was dinner time and we were hungry. Didn't regret in going to this place for the food though you will spend your time in looking for a place to eat. It will be worth it!,July,2017,Jul,2017,Philippines,33
30,Interesting Place but Chaotic ,"Large Chinatown area in Bangkok.  A lot of people, vendors, shops, and sidewalk suppliers fill the area. Found it somewhat chaotic. Did enjoy some of the alley shopping vendor areas and seeing the China Gate and Large Temple in Chinatown. If your time is limited in Bangkok, I",May,2017,Jul,2017,IL,80
40,A real spot for street food lovers and people who are passionate of real sian life,"A lovely spot, always busy and crowded of people who want to sell and buy and make street business. Real life scenes and good street food. It is still possible le to see the ancient trading buildings and warehouses used by thai-chinese in the last century. Goods were delivered",March,2017,Jul,2017,182 contributions,73
40,Came to eat !!! ,"If you love Thai food and if you love Chinese food this is the place to go, you will spend more time just walking around trying to pick a place to eat, its hard because every spot is packed !!!! Must admit had dinner at A Mark Weins recommended restaurant and was not impressed",July,2017,Jul,2017,"Seminyak, Indonesia",74
40,China Town,"Better to visit in the evening where the street food are all along the street  There is famous local bread stall that have a long line every night  Try the seafood , seafood omelette and noodles (local food)",June,2017,Jul,2017,"Chengdu, China",549
40,Always one of stomach of BKK,"This place is just full of yummy joints. Since I was a kid, I have been enjoying food around China Town a lot. However, recently it is just overly crowded with tourists especially Chinese (not sure why Chinese would like to come for Chinese food in Thailand). Wish there are less",June,2017,Jul,2017,"Bangkok, Thailand","3,178"
50,Majestic,I don't know what it is about China town in Bangkok but the place is just so vibrant. The smells the atmosphere. Go at night and see for yourself.,July,2017,Jul,2017,"Dapto, Australia",18
30,A little too overhyped!,"I think if you seperate out Sempang Market from Chinatown attractions, you are only left with the night food stalls to amaze you..",May,2017,Jul,2017,"Panjim, India",21
20,Not over impressed,"Wasn't over impressed with China town if I'm honest it was more like crazy packed town . There was lots of food stalls we tried some and the food was very nice . But for me with kids it was just too packed and mental, the kids hated it here . We ended up going to Patpong market",July,2017,Jul,2017,"Rickmansworth, United Kingdom",102
30,A little disappointing,Although my visits are generally during the low season I was very surprised at the lack of atmosphere in the Chinatown area. I have visited similar areas in other cities and this just seemed a little bland and dull.  We ate in a little restaurant after dismissing eating the,June,2017,Jul,2017,"Andover, United Kingdom",80
20,Visited Chinese temple with friends,"Do not find much activities, did not spent much time. Lots of Chinese stalls and goldsmith around the areas. Not sure if any shopping as unfamiliar with the place.",May,2017,Jul,2017,3 contributions,1
